Time	P	T	E	Qls	Qmm
2006-10-05	0.0000	5.5000	1.0000	5413	1.2991
2006-10-06	0.0000	5.1000	0.9000	4798	1.1515
2006-10-07	0.0000	5.1000	0.9000	4430	1.0632
2006-10-08	0.0000	5.9000	1.0000	4173	1.0015
2006-10-09	0.0000	8.8000	1.2000	3831	0.9194
2006-10-10	0.0000	12.2000	1.5000	3597	0.8633
2006-10-11	0.0000	14.1000	1.6000	3292	0.7901
2006-10-12	1.4000	14.9000	1.7000	3061	0.7346
2006-10-13	0.0000	13.9000	1.6000	2823	0.6775
2006-10-14	0.0000	14.8000	1.6000	2594	0.6226
2006-10-15	0.0000	12.9000	1.4000	2440	0.5856
2006-10-16	0.0000	11.5000	1.3000	2432	0.5837
2006-10-17	0.1000	9.0000	1.1000	2339	0.5614
2006-10-18	0.0000	10.3000	1.2000	2233	0.5359
2006-10-19	32.3000	10.0000	1.1000	2838	0.6811
2006-10-20	20.2000	10.0000	1.1000	9201	2.2082
2006-10-21	0.1000	9.9000	1.1000	10851	2.6042
2006-10-22	9.3000	12.3000	1.3000	7832	1.8797
2006-10-23	3.2000	11.1000	1.2000	8765	2.1036
2006-10-24	2.3000	9.6000	1.0000	7488	1.7971
2006-10-25	10.1000	9.4000	1.0000	7675	1.8420
2006-10-26	4.6000	7.2000	0.8000	11052	2.6525
2006-10-27	10.4000	7.7000	0.9000	10724	2.5738
2006-10-28	4.4000	7.1000	0.8000	11792	2.8301
2006-10-29	0.9000	7.1000	0.8000	12122	2.9093
2006-10-30	0.0000	12.4000	1.1000	10649	2.5558
2006-10-31	2.0000	13.3000	1.2000	9558	2.2939
2006-11-01	0.0000	9.7000	1.0000	8828	2.1187
2006-11-02	0.0000	10.9000	1.0000	7892	1.8941
2006-11-03	0.3000	13.4000	1.1000	7089	1.7014
2006-11-04	21.2000	13.6000	1.1000	7204	1.7290
2006-11-05	14.9000	11.1000	1.0000	16381	3.9314
2006-11-06	0.0000	7.4000	0.7000	17821	4.2770
2006-11-07	0.0000	7.1000	0.7000	15979	3.8350
2006-11-08	0.0000	8.5000	0.8000	12612	3.0269
2006-11-09	7.1000	8.7000	0.8000	13301	3.1922
2006-11-10	13.9000	8.1000	0.7000	10268	2.4643
2006-11-11	0.8000	7.3000	0.7000	13745	3.2988
2006-11-12	1.4000	7.0000	0.7000	11132	2.6717
2006-11-13	1.3000	7.5000	0.7000	12056	2.8934
2006-11-14	0.0000	7.8000	0.7000	8788	2.1091
2006-11-15	3.3000	10.5000	0.8000	10457	2.5097
2006-11-16	1.3000	8.7000	0.7000	8138	1.9531
2006-11-17	1.6000	6.8000	0.6000	9608	2.3059
2006-11-18	35.8000	8.0000	0.7000	6541	1.5698
2006-11-19	0.2000	11.1000	0.8000	28477	6.8345
2006-11-20	0.0000	11.6000	0.8000	23845	5.7228
2006-11-21	0.4000	9.4000	0.7000	20084	4.8202
2006-11-22	0.1000	7.3000	0.6000	16986	4.0766
2006-11-23	0.0000	5.9000	0.5000	14959	3.5902
2006-11-24	0.0000	7.1000	0.6000	10833	2.5999
2006-11-25	0.0000	7.2000	0.6000	10503	2.5207
2006-11-26	0.3000	5.9000	0.5000	7128	1.7107
2006-11-27	1.7000	7.5000	0.6000	6880	1.6512
2006-11-28	0.0000	5.8000	0.5000	6254	1.5010
2006-11-29	0.0000	6.4000	0.5000	5955	1.4292
2006-11-30	0.0000	5.0000	0.4000	6258	1.5019
2006-12-01	0.0000	4.6000	0.4000	5649	1.3558
2006-12-02	0.0000	8.1000	0.6000	7037	1.6889
2006-12-03	0.3000	10.0000	0.7000	4480	1.0752
2006-12-04	5.1000	12.3000	0.8000	3034	0.7282
2006-12-05	3.4000	9.7000	0.6000	6037	1.4489
2006-12-06	0.0000	5.4000	0.5000	4916	1.1798
2006-12-07	1.5000	6.1000	0.5000	4461	1.0706
2006-12-08	5.0000	6.9000	0.5000	3800	0.9120
2006-12-09	12.4000	9.5000	0.6000	6330	1.5192
2006-12-10	0.4000	8.4000	0.6000	8036	1.9286
2006-12-11	1.1000	8.4000	0.6000	5106	1.2254
2006-12-12	0.1000	6.7000	0.5000	6353	1.5247
2006-12-13	0.2000	4.6000	0.4000	5372	1.2893
2006-12-14	2.1000	4.8000	0.4000	4960	1.1904
2006-12-15	0.1000	0.0000	0.2000	4816	1.1558
2006-12-16	0.1000	2.1000	0.3000	5155	1.2372
2006-12-17	0.1000	3.4000	0.3000	4082	0.9797
2006-12-18	3.1000	4.0000	0.4000	3671	0.8810
2006-12-19	2.4000	3.7000	0.4000	4670	1.1208
2006-12-20	4.3000	2.0000	0.3000	4290	1.0296
2006-12-21	0.4000	0.0000	0.2000	5234	1.2562
2006-12-22	0.0000	-1.4000	0.1000	4240	1.0176
2006-12-23	0.0000	-1.5000	0.2000	4836	1.1606
2006-12-24	0.1000	-2.9000	0.1000	4244	1.0186
2006-12-25	0.0000	-3.3000	0.1000	2732	0.6557
2006-12-26	1.5000	0.5000	0.2000	3434	0.8242
2006-12-27	5.9000	6.5000	0.5000	3613	0.8671
2006-12-28	0.0000	8.4000	0.5000	4889	1.1734
2006-12-29	9.2000	6.5000	0.5000	3741	0.8978
2006-12-30	15.3000	6.6000	0.5000	6245	1.4988
2006-12-31	8.8000	4.5000	0.4000	10689	2.5654
2007-01-01	5.6000	0.5000	0.2000	12869	3.0886
2007-01-02	1.3000	-2.7000	0.1000	11516	2.7638
2007-01-03	0.6000	-2.4000	0.1000	10770	2.5848
2007-01-04	0.0000	-5.9000	0.0000	8805	2.1132
2007-01-05	4.9000	-8.6000	0.0000	8551	2.0522
2007-01-06	10.2000	-1.5000	0.2000	9210	2.2104
2007-01-07	2.2000	-0.2000	0.2000	6524	1.5658
2007-01-08	11.1000	-0.6000	0.2000	6956	1.6694
2007-01-09	3.4000	1.5000	0.3000	11103	2.6647
2007-01-10	17.1000	4.3000	0.4000	16618	3.9883
2007-01-11	6.3000	3.7000	0.4000	40707	9.7697
2007-01-12	2.0000	-1.2000	0.2000	38585	9.2604
2007-01-13	0.5000	-2.3000	0.1000	28761	6.9026
2007-01-14	0.4000	-1.0000	0.2000	22422	5.3813
2007-01-15	0.0000	0.9000	0.3000	19012	4.5629
2007-01-16	0.0000	1.7000	0.3000	16710	4.0104
2007-01-17	0.0000	5.3000	0.5000	14686	3.5246
2007-01-18	20.6000	4.5000	0.5000	14424	3.4618
2007-01-19	0.9000	2.8000	0.4000	17525	4.2060
2007-01-20	6.1000	4.4000	0.5000	16957	4.0697
2007-01-21	0.5000	4.8000	0.5000	15341	3.6818
2007-01-22	1.2000	9.4000	0.7000	12092	2.9021
2007-01-23	15.0000	7.2000	0.6000	13116	3.1478
2007-01-24	4.9000	4.3000	0.5000	19220	4.6128
2007-01-25	0.4000	10.3000	0.8000	18356	4.4054
2007-01-26	8.4000	6.3000	0.6000	18357	4.4057
2007-01-27	0.2000	3.1000	0.4000	18242	4.3781
2007-01-28	3.2000	7.1000	0.6000	16600	3.9840
2007-01-29	9.0000	7.4000	0.7000	15785	3.7884
2007-01-30	4.3000	6.1000	0.6000	17212	4.1309
2007-01-31	0.0000	2.3000	0.4000	16647	3.9953
2007-02-01	3.5000	6.6000	0.7000	15643	3.7543
2007-02-02	0.6000	4.8000	0.5000	13795	3.3108
2007-02-03	0.0000	3.1000	0.5000	12945	3.1068
2007-02-04	7.5000	5.9000	0.6000	10188	2.4451
2007-02-05	3.6000	8.4000	0.8000	11602	2.7845
2007-02-06	0.1000	7.6000	0.8000	11503	2.7607
2007-02-07	0.0000	8.9000	0.9000	10282	2.4677
2007-02-08	9.8000	7.8000	0.8000	9753	2.3407
2007-02-09	1.3000	5.2000	0.6000	11369	2.7286
2007-02-10	4.5000	5.1000	0.6000	12398	2.9755
2007-02-11	4.0000	7.2000	0.8000	10337	2.4809
2007-02-12	0.0000	8.2000	0.9000	10965	2.6316
2007-02-13	8.8000	7.3000	0.8000	9704	2.3290
2007-02-14	1.3000	5.6000	0.7000	12216	2.9318
2007-02-15	6.4000	11.4000	1.1000	11109	2.6662
2007-02-16	4.4000	7.2000	0.9000	10681	2.5634
2007-02-17	25.0000	6.0000	0.8000	12224	2.9338
2007-02-18	1.9000	2.3000	0.5000	21650	5.1960
2007-02-19	0.0000	4.4000	0.7000	20715	4.9716
2007-02-20	0.0000	9.6000	1.1000	18308	4.3939
2007-02-21	4.0000	5.8000	0.8000	15829	3.7990
2007-02-22	0.1000	1.0000	0.4000	15116	3.6278
2007-02-23	6.2000	2.3000	0.6000	13701	3.2882
2007-02-24	14.9000	7.1000	1.0000	13795	3.3108
2007-02-25	12.1000	7.7000	1.0000	19102	4.5845
2007-02-26	3.6000	1.7000	0.5000	22149	5.3158
2007-02-27	0.0000	0.1000	0.4000	20412	4.8989
2007-02-28	0.0000	3.1000	0.7000	18040	4.3296
2007-03-01	0.1000	5.5000	0.9000	16211	3.8906
2007-03-02	3.5000	5.6000	0.9000	15378	3.6907
2007-03-03	8.5000	2.9000	0.7000	15683	3.7639
2007-03-04	0.8000	-0.3000	0.4000	12081	2.8994
2007-03-05	13.0000	2.1000	0.6000	10157	2.4377
2007-03-06	3.0000	1.8000	0.6000	13935	3.3444
2007-03-07	1.2000	2.2000	0.7000	13312	3.1949
2007-03-08	2.4000	3.5000	0.8000	12562	3.0149
2007-03-09	0.0000	2.8000	0.7000	11457	2.7497
2007-03-10	0.0000	6.1000	1.0000	10866	2.6078
2007-03-11	0.0000	9.1000	1.3000	6081	1.4594
2007-03-12	0.0000	8.8000	1.3000	8543	2.0503
2007-03-13	0.0000	6.1000	1.1000	8300	1.9920
2007-03-14	0.8000	4.0000	0.9000	8427	2.0225
2007-03-15	7.6000	3.5000	0.8000	6443	1.5463
2007-03-16	0.0000	3.3000	0.9000	6405	1.5372
2007-03-17	6.3000	8.2000	1.3000	5429	1.3030
2007-03-18	5.7000	9.4000	1.5000	6992	1.6781
2007-03-19	14.9000	7.9000	1.3000	9416	2.2598
2007-03-20	0.4000	2.5000	0.8000	11803	2.8327
2007-03-21	0.0000	1.7000	0.7000	12902	3.0965
2007-03-22	0.0000	2.3000	0.8000	9089	2.1814
2007-03-23	0.0000	5.6000	1.2000	8913	2.1391
2007-03-24	0.0000	9.7000	1.6000	9734	2.3362
2007-03-25	0.7000	7.4000	1.4000	6626	1.5902
2007-03-26	1.3000	8.1000	1.5000	7938	1.9051
2007-03-27	11.2000	4.1000	1.0000	6646	1.5950
2007-03-28	10.3000	0.4000	0.6000	9555	2.2932
2007-03-29	3.7000	2.9000	0.9000	9985	2.3964
2007-03-30	0.1000	0.3000	0.6000	10893	2.6143
2007-03-31	1.3000	1.0000	0.7000	7998	1.9195
2007-04-01	0.8000	6.5000	1.4000	6236	1.4966
2007-04-02	0.0000	9.9000	1.8000	6971	1.6730
2007-04-03	0.0000	12.2000	2.1000	6195	1.4868
2007-04-04	0.0000	13.8000	2.3000	6237	1.4969
2007-04-05	0.0000	12.0000	2.1000	6282	1.5077
2007-04-06	0.0000	10.6000	2.0000	5431	1.3034
2007-04-07	0.0000	9.8000	1.9000	4816	1.1558
2007-04-08	0.0000	8.2000	1.7000	3455	0.8292
2007-04-09	0.0000	4.6000	1.3000	3433	0.8239
2007-04-10	0.0000	6.0000	1.4000	3436	0.8246
2007-04-11	0.0000	7.8000	1.7000	3523	0.8455
2007-04-12	0.0000	9.9000	2.0000	3355	0.8052
2007-04-13	0.0000	7.2000	1.6000	3092	0.7421
2007-04-14	0.0000	6.2000	1.5000	2694	0.6466
2007-04-15	3.4000	6.4000	1.5000	2980	0.7152
2007-04-16	0.0000	5.0000	1.4000	2232	0.5357
2007-04-17	0.2000	7.9000	1.8000	2565	0.6156
2007-04-18	0.4000	9.9000	2.1000	2506	0.6014
2007-04-19	7.8000	6.3000	1.6000	2426	0.5822
2007-04-20	0.3000	4.7000	1.4000	2738	0.6571
2007-04-21	8.1000	5.4000	1.5000	2446	0.5870
2007-04-22	0.4000	7.6000	1.8000	2459	0.5902
2007-04-23	5.3000	6.6000	1.7000	2362	0.5669
2007-04-24	7.8000	5.5000	1.5000	2588	0.6211
2007-04-25	20.4000	5.5000	1.5000	3413	0.8191
2007-04-26	13.8000	7.0000	1.8000	5861	1.4066
2007-04-27	4.1000	8.7000	2.0000	7850	1.8840
2007-04-28	1.3000	10.8000	2.3000	9382	2.2517
2007-04-29	8.4000	11.8000	2.5000	9549	2.2918
2007-04-30	1.8000	9.3000	2.1000	9399	2.2558
2007-05-01	0.0000	10.5000	2.4000	8502	2.0405
2007-05-02	0.0000	13.9000	2.9000	7690	1.8456
2007-05-03	0.0000	16.6000	3.3000	6994	1.6786
2007-05-04	0.0000	17.4000	3.4000	6095	1.4628
2007-05-05	0.0000	17.7000	3.5000	5347	1.2833
2007-05-06	0.0000	18.2000	3.6000	4604	1.1050
2007-05-07	2.2000	16.0000	3.3000	4382	1.0517
2007-05-08	0.0000	17.7000	3.6000	4269	1.0246
2007-05-09	0.0000	13.2000	2.9000	3659	0.8782
2007-05-10	0.0000	11.2000	2.5000	3340	0.8016
2007-05-11	2.4000	10.8000	2.5000	3132	0.7517
2007-05-12	16.4000	10.6000	2.5000	3222	0.7733
2007-05-13	20.9000	3.0000	1.3000	3873	0.9295
2007-05-14	0.0000	4.6000	1.5000	6220	1.4928
2007-05-15	4.3000	6.4000	1.8000	6386	1.5326
2007-05-16	6.2000	10.6000	2.5000	6341	1.5218
2007-05-17	6.1000	11.1000	2.6000	6880	1.6512
2007-05-18	4.8000	9.4000	2.4000	6874	1.6498
2007-05-19	0.2000	7.3000	2.0000	7226	1.7342
2007-05-20	0.0000	8.4000	2.2000	6491	1.5578
2007-05-21	0.0000	10.1000	2.5000	5803	1.3927
2007-05-22	0.0000	12.6000	2.9000	5272	1.2653
2007-05-23	0.0000	15.5000	3.4000	5046	1.2110
2007-05-24	0.1000	15.6000	3.4000	4430	1.0632
2007-05-25	9.5000	14.1000	3.2000	3892	0.9341
2007-05-26	0.3000	12.2000	2.9000	4358	1.0459
2007-05-27	0.0000	16.0000	3.6000	3996	0.9590
2007-05-28	14.8000	20.3000	4.3000	3407	0.8177
2007-05-29	6.7000	13.3000	3.1000	3455	0.8292
2007-05-30	1.0000	12.0000	2.9000	4450	1.0680
2007-05-31	21.1000	9.9000	2.6000	4171	1.0010
2007-06-01	0.0000	11.8000	2.9000	5890	1.4136
2007-06-02	0.1000	12.8000	3.0000	7144	1.7146
2007-06-03	5.4000	13.0000	3.1000	7620	1.8288
2007-06-04	1.5000	13.1000	3.1000	7879	1.8910
2007-06-05	0.1000	11.5000	2.8000	7326	1.7582
2007-06-06	0.0000	11.9000	2.9000	6664	1.5994
2007-06-07	0.0000	13.3000	3.2000	5823	1.3975
2007-06-08	11.6000	13.2000	3.1000	5192	1.2461
2007-06-09	0.0000	12.7000	3.1000	5290	1.2696
2007-06-10	1.5000	11.3000	2.8000	5040	1.2096
2007-06-11	1.6000	9.6000	2.5000	4313	1.0351
2007-06-12	1.9000	10.7000	2.7000	4313	1.0351
2007-06-13	1.2000	9.6000	2.5000	3911	0.9386
2007-06-14	0.0000	9.7000	2.5000	3646	0.8750
2007-06-15	0.0000	11.1000	2.8000	3580	0.8592
2007-06-16	0.0000	13.6000	3.2000	3458	0.8299
2007-06-17	4.2000	16.8000	3.8000	3130	0.7512
2007-06-18	4.3000	14.7000	3.5000	2764	0.6634
2007-06-19	0.0000	17.7000	3.9000	2947	0.7073
2007-06-20	7.4000	20.3000	4.4000	2501	0.6002
2007-06-21	3.0000	19.8000	4.3000	2250	0.5400
2007-06-22	0.0000	16.2000	3.7000	2250	0.5400
2007-06-23	0.0000	11.0000	2.8000	2240	0.5376
2007-06-24	0.6000	12.7000	3.1000	2073	0.4975
2007-06-25	0.0000	15.0000	3.5000	1784	0.4282
2007-06-26	0.0000	18.1000	4.0000	1677	0.4025
2007-06-27	0.5000	20.0000	4.4000	1555	0.3732
2007-06-28	3.8000	21.7000	4.6000	1438	0.3451
2007-06-29	0.0000	21.2000	4.5000	1407	0.3377
2007-06-30	1.0000	22.5000	4.8000	1400	0.3360
2007-07-01	6.9000	20.4000	4.4000	1366	0.3278
2007-07-02	17.6000	19.3000	4.2000	1407	0.3377
2007-07-03	5.3000	16.3000	3.7000	1517	0.3641
2007-07-04	0.4000	14.8000	3.4000	1815	0.4356
2007-07-05	0.0000	16.0000	3.6000	1890	0.4536
2007-07-06	0.0000	16.8000	3.8000	1768	0.4243
2007-07-07	0.0000	19.2000	4.2000	1562	0.3749
2007-07-08	0.3000	21.4000	4.5000	1390	0.3336
2007-07-09	0.0000	23.6000	4.9000	1232	0.2957
2007-07-10	5.3000	23.2000	4.8000	1067	0.2561
2007-07-11	8.2000	18.4000	4.0000	916	0.2198
2007-07-12	0.0000	19.1000	4.1000	1144	0.2746
2007-07-13	13.6000	19.3000	4.1000	1280	0.3072
2007-07-14	0.4000	18.3000	4.0000	1502	0.3605
2007-07-15	6.6000	18.6000	4.0000	1625	0.3900
2007-07-16	0.1000	17.0000	3.7000	1728	0.4147
2007-07-17	0.0000	18.4000	3.9000	1728	0.4147
2007-07-18	0.0000	19.3000	4.1000	1674	0.4018
2007-07-19	0.0000	21.8000	4.5000	1291	0.3098
2007-07-20	0.0000	25.8000	5.1000	1133	0.2719
2007-07-21	0.0000	27.1000	5.3000	1012	0.2429
2007-07-22	1.6000	19.4000	4.0000	752	0.1805
2007-07-23	0.0000	17.2000	3.7000	624	0.1498
2007-07-24	0.0000	19.0000	4.0000	615	0.1476
2007-07-25	0.0000	23.6000	4.7000	613	0.1471
2007-07-26	8.8000	22.8000	4.6000	563	0.1351
2007-07-27	0.0000	19.0000	3.9000	512	0.1229
2007-07-28	0.0000	18.3000	3.8000	508	0.1219
2007-07-29	0.0000	20.3000	4.1000	508	0.1219
2007-07-30	0.0000	21.1000	4.2000	462	0.1109
2007-07-31	2.8000	20.8000	4.1000	389	0.0934
2007-08-01	0.0000	21.9000	4.3000	336	0.0806
2007-08-02	0.0000	23.6000	4.5000	325	0.0780
2007-08-03	0.0000	22.6000	4.3000	320	0.0768
2007-08-04	0.0000	22.9000	4.4000	263	0.0631
2007-08-05	0.9000	22.6000	4.3000	212	0.0509
2007-08-06	11.7000	18.5000	3.7000	266	0.0638
2007-08-07	6.6000	16.6000	3.3000	293	0.0703
2007-08-08	8.4000	14.2000	3.0000	332	0.0797
2007-08-09	0.0000	15.6000	3.1000	453	0.1087
2007-08-10	0.0000	19.1000	3.7000	546	0.1310
2007-08-11	9.2000	19.4000	3.7000	606	0.1454
2007-08-12	0.4000	21.6000	4.0000	669	0.1606
2007-08-13	1.8000	19.4000	3.6000	774	0.1858
2007-08-14	0.0000	17.6000	3.4000	733	0.1759
2007-08-15	0.0000	16.7000	3.2000	629	0.1510
2007-08-16	0.0000	18.3000	3.4000	602	0.1445
2007-08-17	0.0000	18.1000	3.4000	509	0.1222
2007-08-18	0.0000	17.9000	3.3000	421	0.1010
2007-08-19	0.0000	19.7000	3.6000	410	0.0984
2007-08-20	0.7000	19.3000	3.5000	410	0.0984
2007-08-21	0.4000	19.2000	3.4000	410	0.0984
2007-08-22	0.1000	18.6000	3.3000	410	0.0984
2007-08-23	14.7000	18.7000	3.3000	413	0.0991
2007-08-24	2.8000	17.1000	3.1000	438	0.1051
2007-08-25	0.3000	16.5000	3.0000	469	0.1126
2007-08-26	0.0000	17.3000	3.1000	495	0.1188
2007-08-27	4.4000	15.9000	2.8000	425	0.1020
2007-08-28	0.0000	12.4000	2.3000	421	0.1010
2007-08-29	1.1000	12.8000	2.4000	470	0.1128
2007-08-30	0.2000	11.7000	2.2000	356	0.0854
2007-08-31	0.3000	11.1000	2.1000	398	0.0955
2007-09-01	0.0000	11.6000	2.2000	398	0.0955
2007-09-02	0.3000	12.3000	2.3000	335	0.0804
2007-09-03	5.4000	12.7000	2.3000	328	0.0787
2007-09-04	0.0000	11.6000	2.1000	383	0.0919
2007-09-05	0.3000	12.8000	2.3000	335	0.0804
2007-09-06	2.4000	15.6000	2.6000	325	0.0780
2007-09-07	12.9000	16.6000	2.7000	335	0.0804
2007-09-08	4.1000	14.4000	2.4000	387	0.0929
2007-09-09	0.1000	14.3000	2.3000	335	0.0804
2007-09-10	17.9000	16.4000	2.6000	355	0.0852
2007-09-11	2.1000	14.9000	2.4000	587	0.1409
2007-09-12	15.8000	12.1000	2.0000	890	0.2136
2007-09-13	0.0000	11.6000	1.9000	982	0.2357
2007-09-14	1.5000	11.8000	2.0000	1020	0.2448
2007-09-15	5.1000	11.9000	2.0000	1060	0.2544
2007-09-16	2.9000	11.5000	1.9000	1249	0.2998
2007-09-17	11.7000	12.5000	2.0000	1350	0.3240
2007-09-18	19.3000	12.1000	1.9000	2000	0.4800
2007-09-19	13.6000	11.6000	1.9000	6200	1.4880
2007-09-20	5.4000	10.1000	1.7000	7100	1.7040
2007-09-21	0.2000	9.8000	1.6000	5700	1.3680
2007-09-22	0.0000	10.3000	1.6000	4800	1.1520
2007-09-23	0.0000	11.1000	1.7000	4000	0.9600
2007-09-24	10.6000	11.7000	1.7000	4700	1.1280
2007-09-25	0.7000	7.9000	1.3000	4800	1.1520
2007-09-26	0.0000	9.3000	1.5000	3100	0.7440
2007-09-27	3.6000	11.2000	1.6000	2600	0.6240
2007-09-28	0.0000	8.6000	1.4000	2400	0.5760
2007-09-29	0.0000	6.3000	1.1000	3063	0.7351
2007-09-30	0.3000	8.8000	1.3000	2827	0.6785
2007-10-01	0.6000	12.8000	1.7000	2988	0.7171
2007-10-02	4.7000	14.9000	1.9000	3134	0.7522
2007-10-03	0.4000	16.5000	2.0000	2627	0.6305
2007-10-04	14.6000	16.8000	2.0000	2632	0.6317
2007-10-05	6.2000	12.1000	1.6000	3262	0.7829
2007-10-06	0.0000	12.0000	1.5000	3939	0.9454
2007-10-07	0.0000	13.7000	1.7000	2879	0.6910
2007-10-08	0.0000	14.4000	1.7000	2137	0.5129
2007-10-09	0.0000	16.0000	1.8000	2068	0.4963
2007-10-10	0.0000	15.6000	1.8000	2068	0.4963
2007-10-11	0.0000	14.9000	1.7000	2065	0.4956
2007-10-12	0.0000	14.5000	1.6000	1890	0.4536
2007-10-13	0.4000	14.2000	1.6000	1677	0.4025
2007-10-14	2.8000	14.6000	1.6000	1772	0.4253
2007-10-15	1.0000	13.8000	1.5000	1728	0.4147
2007-10-16	0.0000	12.5000	1.4000	1648	0.3955
2007-10-17	0.0000	13.0000	1.4000	1506	0.3614
2007-10-18	0.5000	13.4000	1.4000	1250	0.3000
2007-10-19	0.1000	13.7000	1.4000	1083	0.2599
2007-10-20	0.0000	9.2000	1.1000	1188	0.2851
2007-10-21	0.0000	7.9000	1.0000	1367	0.3281
2007-10-22	0.0000	8.5000	1.0000	1432	0.3437
2007-10-23	0.0000	11.7000	1.2000	1183	0.2839
2007-10-24	0.1000	12.9000	1.3000	1058	0.2539
2007-10-25	1.8000	12.5000	1.2000	980	0.2352
2007-10-26	0.5000	14.1000	1.3000	1119	0.2686
2007-10-27	3.6000	15.5000	1.4000	1119	0.2686
2007-10-28	3.9000	14.4000	1.3000	1376	0.3302
2007-10-29	4.1000	13.1000	1.2000	1296	0.3110
2007-10-30	1.8000	11.5000	1.1000	1583	0.3799
2007-10-31	0.1000	10.6000	1.0000	1811	0.4346
2007-11-01	1.4000	8.8000	0.9000	1566	0.3758
2007-11-02	0.5000	5.5000	0.7000	1323	0.3175
2007-11-03	0.4000	5.0000	0.6000	1562	0.3749
2007-11-04	0.0000	1.6000	0.4000	1466	0.3518
2007-11-05	0.0000	-1.6000	0.2000	1160	0.2784
2007-11-06	0.0000	-0.7000	0.2000	1187	0.2849
2007-11-07	0.0000	2.9000	0.5000	1277	0.3065
2007-11-08	0.0000	3.0000	0.5000	1350	0.3240
2007-11-09	0.0000	3.7000	0.5000	1673	0.4015
2007-11-10	0.3000	10.7000	0.9000	1654	0.3970
2007-11-11	0.0000	14.3000	1.1000	1479	0.3550
2007-11-12	15.5000	12.6000	1.0000	1074	0.2578
2007-11-13	0.0000	7.2000	0.7000	2002	0.4805
2007-11-14	0.0000	6.7000	0.6000	2068	0.4963
2007-11-15	5.4000	9.0000	0.7000	1968	0.4723
2007-11-16	6.0000	11.1000	0.8000	2228	0.5347
2007-11-17	12.1000	6.4000	0.6000	3401	0.8162
2007-11-18	0.0000	-1.3000	0.2000	4726	1.1342
2007-11-19	0.0000	-2.4000	0.1000	3981	0.9554
2007-11-20	0.0000	0.2000	0.3000	3108	0.7459
2007-11-21	1.4000	3.7000	0.4000	2282	0.5477
2007-11-22	0.7000	6.0000	0.5000	2199	0.5278
2007-11-23	0.9000	6.2000	0.5000	1808	0.4339
2007-11-24	0.0000	6.8000	0.6000	1585	0.3804
2007-11-25	0.0000	8.2000	0.6000	1714	0.4114
2007-11-26	18.5000	7.2000	0.6000	1911	0.4586
2007-11-27	0.0000	3.4000	0.4000	3509	0.8422
2007-11-28	0.0000	1.5000	0.3000	3511	0.8426
2007-11-29	0.0000	0.5000	0.3000	3308	0.7939
2007-11-30	0.0000	2.8000	0.3000	2545	0.6108
2007-12-01	0.1000	3.6000	0.4000	3041	0.7298
2007-12-02	3.0000	4.5000	0.4000	2779	0.6670
2007-12-03	1.2000	6.1000	0.5000	2557	0.6137
2007-12-04	0.0000	2.3000	0.3000	3130	0.7512
2007-12-05	0.0000	-1.7000	0.2000	3008	0.7219
2007-12-06	1.8000	-2.1000	0.1000	2792	0.6701
2007-12-07	3.5000	-1.3000	0.2000	2662	0.6389
2007-12-08	1.4000	2.9000	0.3000	2814	0.6754
2007-12-09	0.0000	4.7000	0.4000	2647	0.6353
2007-12-10	0.0000	0.8000	0.2000	2345	0.5628
2007-12-11	0.0000	-1.2000	0.1000	2273	0.5455
2007-12-12	0.0000	-2.0000	0.1000	2257	0.5417
2007-12-13	2.6000	-3.0000	0.1000	2038	0.4891
2007-12-14	1.1000	-4.4000	0.0000	1597	0.3833
2007-12-15	0.6000	-2.8000	0.1000	1572	0.3773
2007-12-16	12.4000	2.3000	0.3000	1831	0.4394
2007-12-17	6.0000	5.8000	0.4000	2571	0.6170
2007-12-18	0.0000	2.6000	0.3000	5099	1.2238
2007-12-19	0.0000	0.4000	0.2000	4605	1.1052
2007-12-20	0.3000	5.3000	0.4000	4705	1.1292
2007-12-21	0.1000	6.7000	0.5000	3453	0.8287
2007-12-22	1.1000	10.0000	0.6000	2401	0.5762
2007-12-23	6.4000	10.1000	0.6000	2062	0.4949
2007-12-24	5.4000	10.4000	0.6000	2264	0.5434
2007-12-25	16.0000	8.1000	0.5000	3674	0.8818
2007-12-26	7.6000	-0.7000	0.2000	9188	2.2051
2007-12-27	0.3000	-4.1000	0.0000	9260	2.2224
2007-12-28	1.9000	-3.4000	0.1000	7659	1.8382
2007-12-29	3.3000	0.1000	0.2000	7688	1.8451
2007-12-30	8.0000	5.5000	0.4000	6613	1.5871
2007-12-31	14.5000	6.9000	0.5000	10979	2.6350
2008-01-01	8.6000	5.7000	0.5000	18188	4.3651
2008-01-02	20.1000	5.6000	0.5000	20819	4.9966
2008-01-03	0.0000	2.1000	0.3000	34496	8.2790
2008-01-04	0.0000	1.6000	0.3000	25400	6.0960
2008-01-05	10.6000	5.4000	0.4000	20765	4.9836
2008-01-06	4.0000	5.9000	0.5000	22601	5.4242
2008-01-07	3.6000	7.0000	0.5000	19513	4.6831
2008-01-08	0.3000	5.3000	0.4000	17368	4.1683
2008-01-09	3.7000	8.7000	0.6000	12991	3.1178
2008-01-10	7.6000	6.1000	0.5000	12707	3.0497
2008-01-11	1.2000	7.3000	0.6000	13571	3.2570
2008-01-12	4.1000	6.2000	0.5000	10230	2.4552
2008-01-13	0.3000	5.2000	0.5000	9008	2.1619
